YEAR,keyword1,keyword2,keyword3
2013,10,423,478
2013,6,19,11326
2013,1,3105,8271
2013,8,423,9607
2013,8,545,6484
2013,1,1606,4547
2013,8,73,1211
2013,10,446,1612
2013,1,506,14952
2013,10,104,203
2013,10,5004,5029
2013,8,545,7886
2013,8,53,1799
2013,7,110,113
2013,11,479,3879
2013,4,170,366
2013,11,2884,4213
2013,10,483,2000
2013,11,655,1146
2013,2,3599,9030
2013,11,13,1017
2013,11,5398,6587
2013,9,11,183
2013,6,681,12234
2013,5,15,1258
2013,11,22,10730
2013,11,615,1050
2013,11,615,4611
2013,1,4640,6846
2013,5,11,262
2013,6,201,2133
2013,10,511,1103
2013,11,18,876
2013,6,93,201
2013,3,990,2012
2013,3,28,559
2013,6,42,434
2013,2,262,1790
2013,7,479,17362
2013,7,223,1914
2013,5,25,1665
2013,27,31,269
2013,2,912,988
2013,2,34,2225
2013,3,262,1681
2013,2,4261,8424
2013,2,121,125
2013,11,13,18683
2013,1,426,8467
2013,8,4284,9925
2013,3,27,71
2013,10,98,481
2013,10,2392,5210
2013,3,266,733
2013,7,15,262
2013,1,2664,7549
2013,6,56,84
2013,6,79,97
2013,4,89,3120
2013,7,328,406
2013,5,170,3885
2013,4,169,3757
2013,4,170,12286
2013,2,34,303
2013,4,2786,3184
2013,4,4484,7646
2013,7,130,608
2013,33,133,18870
2013,9,54,278
2013,5,5609,6718
2013,33,79,335
2013,33,70,414
2013,5,150,479
2013,2,18,69
2013,2,3,28
2013,10,10362,16663
2013,11,47,84
2013,1,2283,2450
2013,5,125,11107
2013,7,168,3570
2013,2,171,243
2013,5,1415,6134
2013,4,4310,14119
2013,2,27,1109
2013,2,354,2526
2013,7,1651,2839
2013,9,1664,2372
2013,3,20,28
2013,2,53,2469
2013,10,2574,3034
2013,8,306,592
2013,6,42,1166
2013,5,48,4588
2013,1,1336,4093
2013,2,1651,2780
2013,6,42,201
2013,7,472,608
2013,4,655,4930
2013,5,34,4226
2013,4,811,1775
2013,2,188,7239
2013,10,455,1743
2013,31,2382,2384
2013,11,382,2280
2013,2,3,49
2013,8,545,1877
2013,3,219,510
2013,8,519,3013
2013,2,1235,2906
2013,7,47,15257
2013,7,720,1293
2013,4,17,199
2013,10,88,144
2013,7,86,135
2013,1,3979,5333
2013,9,253,368
2013,10,104,164
2013,3,20,962
2013,8,736,1290
2013,8,650,14586
2013,8,307,1479
2013,8,38,2040
2013,8,11772,18868
2013,8,1458,6600
2013,8,88,11189
2013,8,1458,2544
2013,1,3387,9147
2013,8,3577,7399
2013,8,10,800
2013,2,22,96
2013,5,366,5617
2013,1,344,581
2013,1,320,10095
2013,11,170,15979
2013,2,13,47
2013,4,66,559
2013,8,213,230
2013,11,13,4639
2013,10,519,772
2013,3,39,215
2013,9,500,926
2013,4,89,421
2013,5,538,1205
2013,7,408,4542
2013,8,1077,1269
2013,9,997,2697
2013,8,177,2708
2014,4,1066,16625
2014,11,87,1050
2014,8,30,334
2014,5,641,12678
2014,8,21,840
2014,5,6,230
2014,11,875,5784
2014,11,829,1595
2014,11,102,3514
2014,4,1659,4303
2014,33,70,473
2014,5,4563,5143
2014,5,208,6576
2014,2,42,67
2014,5,66,2470
2014,5,17,157
2014,33,47,752
2014,1,16073,19952
2014,5,117,305
2014,5,100,1000
2014,4,243,937
2014,4,44,56
2014,4,96,8701
2014,6,63,142
2014,6,434,15454
2014,10,177,4307
2014,33,227,4271
2014,8,3489,10521
2014,4,6,234
2014,11,90,631
2014,11,13,90
2014,6,42,63
2014,4,49,2514
2014,2,6,1397
2014,4,903,2378
2014,5,42,339
2014,4,43,49
2014,2,294,2030
2014,18,33,1761
2014,5,131,7470
2014,33,36,49
2014,7,12,90
2014,33,34,173
2014,4,145,317
2014,33,113,3156
2014,4,456,1491
2014,1,3759,18772
2014,1,845,15461
2014,4,735,759
2014,11,152,176
2014,8,1114,10818
2014,2,14,69
2014,7,223,450
2014,2,227,855
2014,4,8,420
2014,1,2103,3774
2014,4,270,1673
2014,5,1218,5161
2014,11,183,1871
2014,10,374,995
2014,7,90,944
2014,2,588,7239
2014,2,52,97
2014,5,202,15364
2014,1,11,927
2014,10,200,363
2014,8,139,560
2014,3,294,3630
2014,8,98,5814
2014,3,69,406
2014,1,2888,7256
2014,4,90,602
2014,8,3779,9026
2014,11,207,700
2014,3,13,249
2014,2,42,6603
2014,1,174,533
2014,2,388,690
2014,3,4,12
2014,3,69,407
2014,3,35,534
2014,10,266,432
2014,4,219,1682
2014,2,1244,2436
2014,4,44,4370
2014,11,938,1258
2014,6,56,141
2014,5,1900,10461
2014,9,72,725
2014,11,4801,9797
2014,4,22,251
2014,13,33,90
2014,2,52,188
2014,2,188,243
2014,10,1028,1178
2014,6,12,26
2014,2,14,183
2014,8,2576,3474
2014,2,52,1019
2014,4,66,97
2014,6,42,434
2014,3,2128,3062
2014,5,67,534
2014,5,276,1750
2014,8,217,526
2014,3,56,89
2014,9,4176,7819
2014,9,7690,19840
2014,5,1362,7167
2014,31,216,240
2014,7,86,95
2014,7,41,86
2014,7,1733,3860
2014,7,847,929
2014,2,443,1326
2014,9,10,7853
2014,5,13404,16442
2014,5,678,819
2014,7,175,7453
2014,5,5294,17554
2014,1,2899,16882
2014,10,730,1359
2014,8,1216,16364
2014,5,14,190
2014,10,242,1298
2014,1,7143,17033
2014,1,578,5944
2014,1,2211,2964
2014,1,2211,7880
2014,10,952,14377
2014,7,130,8296
2014,9,138,10316
2014,8,21,1434
2014,6,201,276
2014,6,108,234
2014,33,113,237
2014,33,223,1175
2014,33,675,894
2014,33,227,792
2014,4,1265,6651
2014,4,6,396
2014,11,15,473
2014,6,42,66
2014,2,66,601
2014,3,12,1698
2014,33,43,100
2014,5,122,9094
2014,5,1519,3432
2014,6,201,2064
2014,11,1415,7946
2014,6,51,66
2014,5,3121,11560
2014,6,26,234
2014,5,885,944
2014,33,37,4960
2014,2,33,3957
2014,1,1648,2754
2014,3,17,476
2014,4,17,42
2014,4,51,715
2014,3,52,56
2014,7,243,2210
2014,6,534,3471
2014,2,66,243
2014,6,341,534
2014,6,42,568
2014,2,4,92
2014,2,3,568
2014,6,109,534
2014,4,5362,6354
2014,7,86,1357
2014,7,86,266
2014,2,3,188
2014,8,525,11068
2014,9,172,6703
2014,8,2853,3758
2014,11,102,343
2014,31,2085,2477
2014,10,5331,5456
2014,2,20,252
2014,11,5700,14372
2014,8,21,104
2014,5,55,2026
2014,4,205,449
2014,7,3154,9988
2014,8,10,1077
2014,2,14,5002
2014,11,12,43
2014,5,407,1962
2014,6,263,482
2014,5,186,625
2014,11,333,1855
2014,11,1008,3153
2014,11,13,1017
2014,2,22,1333
2014,2,3083,6358
2014,4,5,14
2014,3,89,1959
2014,4,179,10634
2014,2,183,16625
2014,7,41,410
2014,5,9287,13894
2014,11,5321,6887
2014,1,2964,7880
2014,9,8222,16865
2014,1,1329,2964
2014,11,32,102
2014,2,4,27
2014,33,203,461
2014,8,21,732
2014,8,483,721
2014,11,121,270
2014,10,264,3364
2014,2,56,110
2014,5,1921,2271
2014,8,60,242
2014,5,318,1041
2014,7,450,875
2014,5,67,134
2014,3,99,6946
2014,6,347,434
2014,11,183,1522
2014,1,356,1573
2014,4,223,894
2014,10,2558,3364
2014,2,15,22
2014,1,6035,17904
2014,9,250,561
2014,1,491,2450
2014,1,320,4165
2014,8,2339,3489
2014,10,114,455
2014,1,422,865
2014,8,21,424
2014,9,98,104
2014,8,2132,3573
2014,1,140,3150
2014,1,320,6625
2014,1,228,10077
2014,1,1567,2764
2014,9,284,416
2014,1,2953,3413
2014,10,264,4978
2014,33,106,314
2014,1,521,6795
2014,2,118,312
2014,3,237,4166
2014,7,44,570
2014,11,13,5653
2014,2,312,3315
2014,3,125,510
2014,7,56,141
2014,7,206,288
2014,4,35,43
2014,4,269,349
2014,33,681,1129
2014,10,213,813
2014,11,13,5433
2014,4,3970,7848
2014,11,51,90
2014,2,26,2459
2014,6,66,4384
2014,2,3344,4947
2014,2,34,434
2014,4,127,349
2014,3,735,1068
2014,7,130,1117
2014,4,63,127
2014,9,4985,18504
2014,4,993,1237
2014,2,69,1203
2014,5,23,472
2014,7,3503,4215
2014,1,960,3751
2014,8,1157,2815
2014,10,30,721
2014,8,4277,16262
2014,11,33,152
2014,33,47,55
2014,2,33,593
2014,13,33,186
2014,33,1656,1968
2014,33,113,1510
2014,2,433,434
2014,7,485,18356
2014,33,499,7382
2014,2,686,823
2014,4,49,8152
2014,10,177,264
2014,10,555,4219
2014,8,487,814
2014,1,61,723
2014,8,1458,3703
2014,31,64,940
2014,10,217,12398
2014,8,98,928
2014,7,124,175
2014,10,266,461
2014,10,264,5029
2014,33,6914,13407
2014,4,847,1761
2014,2,7,110
2014,5,134,216
2014,4,27,396
2014,5,117,575
2014,10,236,698
2014,7,23,124
2014,5,158,9705
2014,1,3337,5779
2014,7,14,644
2014,7,41,44
2014,1,514,11949
2014,9,326,1382
2014,5,1761,3768
2014,5,10676,16346
2014,33,329,4584
2014,8,605,1549
2014,10,220,429
2014,5,58,19607
2014,7,2268,5368
2014,1,5094,6709
2014,8,289,2411
2014,10,21,156
2014,8,984,1549
2014,8,7047,7666
2014,8,211,1434
2014,7,14,20
2014,8,91,136
2014,10,126,265
2014,10,1743,3420
2014,10,2575,7171
2014,4,121,230
2014,4,124,418
2014,1,1744,3430
2014,5,6,17
2014,1,345,1926
2014,6,230,2904
2014,1,1003,5795
2014,1,506,1592
2014,5,542,5935
2014,1,323,345
2014,33,819,5833
2014,4,5,569
2014,3,63,89
2014,1,174,402
2014,4,49,8805
2014,5,35,2863
2014,3,1194,1785
2014,8,2588,16809
2014,4,12,197
2014,9,2001,14868
2014,10,1833,7741
2014,1,803,9977
2014,8,136,5244
2014,8,136,1157
2014,1,320,1240
2014,33,864,3517
2014,8,5359,7222
2014,13,33,11097
2014,2,285,988
2014,9,4767,12366
2014,4,63,124
2014,8,24,6826
2014,2,3,684
2014,33,102,667
2014,5,681,1429
2014,4,12,109
2014,4,69,1397
2014,4,90,219
2014,4,1680,5357
2014,5,6066,12714
2014,4,1019,4064
2014,3,237,442
2014,11,87,123
2014,3,44,417
2014,10,236,952
2014,4,1513,2288
2014,8,21,220
2014,10,730,1838
2014,5,159,703
2014,11,2193,4065
2014,3,409,1205
2014,4,49,662
2014,6,17,56
2014,4,1074,2288
2014,1,1657,9591
2014,6,20,234
2014,6,66,173
2014,4,6,26
2014,10,379,455
2014,4,921,1064
2014,7,236,304
2014,10,114,182
2014,33,186,1600
2014,2,6,53
2014,5,86,929
2014,2,1963,12061
2014,33,484,1278
2014,6,66,8535
2014,33,227,2291
2014,33,219,1752
2014,5,2133,2447
2014,4,97,601
2014,1,61,651
2014,33,179,11238
2014,2,3832,8045
2014,4,366,3525
2014,6,93,540
2014,3,63,142
2014,5,14,421
2014,5,41,100
2014,7,922,1694
2014,11,18,47
2014,5,86,5449
2014,4,540,2614
2014,6,66,507
2014,49,1433,1706
2014,11,176,183
2014,4,7,36
2014,5,37,909
2014,2,33,160
2014,4,125,1487
2014,10,53,455
2014,2,601,2948
2014,4,26,11809
2014,2,2298,2623
2014,5,437,8828
2014,6,299,434
2014,5,680,4352
2014,4,12,274
2014,8,139,18364
2014,7,48,4605
2014,8,6708,13506
2014,1,659,4940
2014,1,231,8346
2014,1,345,3337
2014,1,3237,3594
2014,1,140,345
2014,1,140,1657
2014,9,461,12087
2014,1,46,468
2014,1,1509,4640
2014,9,2940,12087
2014,9,4004,14832
2014,8,169,4763
2014,9,278,648
2014,8,172,424
2014,1,5977,10335
2014,4,1243,1499
2014,10,126,374
2014,1,2635,7971
2014,9,46,506
2014,8,1795,1877
2014,9,926,6406
2014,9,1003,8915
2014,4,993,3959
2014,5,1365,5621
2014,2,102,1523
2014,2,146,6022
2014,7,2920,4120
2014,10,5210,13069
2014,31,426,968
2014,7,328,3317
2014,10,448,2059
2014,8,78,732
2014,8,1427,1790
2014,4,43,2291
2014,3,17,133
2014,11,18,5544
2014,3,22,315
2014,2,186,753
2014,1,345,5795
2014,2,1404,6126
2014,4,175,223
2014,11,127,1050
2014,4,12,53
2014,5,11,25
2014,8,119,732
2014,11,102,3803
2014,9,1568,6911
2014,1,10873,16974
2014,11,3125,19321
2014,1,1740,2634
2014,7,22,44
2014,6,42,234
2014,4,249,620
2014,4,58,3257
2014,10,1281,7402
2014,1,2811,4644
2014,4,5,69
2014,2,4,13
2014,4,388,690
2014,4,232,1074
2014,2,285,1185
2014,5,678,1007
2014,33,1019,12918
2014,7,15,56
2014,4,294,2030
2014,3,4,305
2014,6,23,42
2014,8,657,732
2014,2,12,1397
2014,1,4994,13821
2014,6,56,109
2014,7,3702,17311
2014,5,12936,13245
2014,33,193,2388
2014,4,305,1245
2014,4,121,538
2014,4,179,303
2014,3,20,2298
2014,4,161,321
2014,1,1827,9605
2014,5,944,1885
2014,5,389,1594
2014,2,5674,18770
2014,10,781,800
2014,24,31,685
2014,4,13,625
2014,5,457,5881
2014,9,4323,4763
2014,5,196,407
2014,2,367,821
2014,5,26,1065
2014,1,378,2054
2014,6,56,93
2014,4,35,1569
2014,4,43,196
2014,2,4683,5022
2014,4,450,1182
2014,8,241,967
2014,7,90,1653
2014,5,44,272
2014,8,3262,11619
2014,5,110,318
2014,1,73,1991
2014,1,808,2211
2014,5,754,1812
2014,8,38,149
2014,31,76,3716
2014,31,291,800
2014,2,817,2086
2014,2,3,19
2014,2,13,285
2014,4,65,716
2014,4,5,546
2014,5,114,8200
2014,7,583,878
2014,1,8445,11268
2014,2,69,5853
2014,6,34,56
2014,2,349,840
2014,33,1540,11132
2014,5,39,6589
2014,8,1732,2203
2014,7,43,1507
2014,2,12,2802
2014,10,21,1843
2014,2,404,763
2014,5,33,315
2014,11,102,4873
2014,2,190,498
2014,2,14,232
2014,31,182,2415
2014,9,293,784
2014,1,144,530
2014,5,2469,10800
2014,5,1085,1893
2014,5,4962,5294
2014,5,4369,5777
2014,9,743,1657
2014,10,31,2513
2014,5,222,305
2014,10,1263,10722
2014,8,38,928
2014,1,634,836
2014,10,216,2089
2014,10,1414,2578
2014,10,1512,10867
2014,9,250,4925
2014,5,114,318
2014,7,44,133
2014,33,177,991
2014,1,1379,14574
2014,33,2495,2777
2014,10,21,126
2014,8,657,814
2014,7,479,2381
2014,8,139,1154
2014,6,248,1000
2014,8,736,2998
2014,9,403,2493
2014,1,46,2158
2014,1,46,789
2014,1,397,2488
2014,1,537,8645
2014,5,138,1753
2014,8,1290,1298
2014,2,5037,10846
2014,1,30,530
2014,2,3,2879
2014,6,27,540
2014,11,13,202
2014,11,90,251
2014,11,17,251
2014,2,3,262
2014,4,42,66
2014,2,1333,16001
2014,5,51,205
2014,9,1111,2088
2014,1,506,3044
2014,6,17,42
2014,31,240,640
2014,9,253,8581
2014,6,27,56
2014,2,3,1308
2014,8,4851,6204
2014,8,981,1118
2014,9,16,7602
2014,9,500,2144
2014,9,2688,9047
2014,3,794,2998
2014,1,674,1407
2015,3,69,294
2015,5,796,1349
2015,2,17,243
2015,33,1433,1548
2015,2,3,1325
2015,2,197,5368
2015,6,201,385
2015,6,79,97
2015,4,303,6320
2015,8,382,478
2015,9,2707,4816
2015,1,939,5364
2015,10,554,1620
2015,10,842,1979
2015,33,270,1068
2015,7,3642,5055
2015,2,13,644
2015,3,69,6358
2015,2,69,1552
2015,2,354,10133
2015,4,18,2016
2015,2,572,588
2015,1,530,15115
2015,4,14,434
2015,1,12751,15483
2015,11,13,87
2015,2,11,625
2015,33,34,127
2015,5,472,1999
2015,4,2526,2761
2015,602,1433,5606
2015,2,285,684
2015,2,57,277
2015,4,12,79
2015,2,3,1175
2015,2,6,102
2015,6,109,7907
2015,10,3076,8585
2015,31,2131,5809
2015,5,6,63
2015,4,244,297
2015,10,200,264
2015,8,2748,4734
2015,5,308,577
2015,2,994,3345
2015,4,9319,17431
2015,11,13,175
2015,5,17,430
2015,13,33,118
2015,8,200,3392
2015,10,177,264
2015,2,118,312
2015,33,388,690
2015,6,32,37
2015,11,18,950
2015,5,272,12842
2015,11,123,9784
2015,5,100,18305
2015,2,36,546
2015,2,111,456
2015,6,1556,2619
2015,7,3697,3909
2015,4,13,7003
2015,2,34,179
2015,9,687,886
2015,10,2512,3259
2015,8,1624,6962
2015,4,49,7538
2015,2,22,179
2015,8,2935,3843
2015,8,60,859
2015,33,602,1402
2015,3,135,1491
2015,4,58,8329
2015,8,289,3506
2015,9,81,101
2015,6,1022,8085
2015,1,426,4845
2015,4,215,5591
2015,3,69,333
2015,6,42,63
2015,4,185,388
2015,2,15,830
2015,3,404,442
2015,3,151,158
2015,9,481,533
2015,2,966,1698
2015,33,602,672
2015,4,243,6700
2015,4,116,205
2015,5,18,33
2015,2,15,6588
2015,4,262,406
2015,3,20,22
2015,4,485,11887
2015,3,20,151
2015,4,25,612
2015,2,442,767
2015,6,17,335
2015,2,476,2159
2015,2,11,20
2015,4,62,3330
2015,4,26,2686
2015,2,18,1325
2015,5,479,652
2015,2,3,63
2015,6,66,1000
2015,6,66,109
2015,11,13,90
2015,2,1404,2654
2015,33,90,1017
2015,2,4,188
2015,8,807,4193
2015,5,552,877
2015,4,5,2299
2015,2,4,1969
2015,7,1910,2839
2015,4,185,834
2015,6,335,655
2015,7,9233,9733
2015,1,2053,3390
2015,4,40,4308
2015,9,6175,8265
2015,7,354,1054
2015,4,53,1425
2015,1,682,5054
2015,9,6510,9778
2015,1,5230,14617
2015,10,72,226
2015,1,10469,14370
2015,7,41,2049
2015,8,4948,5752
2015,9,309,2134
2015,21,31,291
2015,7,994,2641
2015,1,29,10469
2015,8,119,1190
2015,1,9,997
2015,5,120,5650
2015,2,794,3415
2015,8,172,464
2015,11,14,152
2015,2,442,2762
2015,5,366,1089
2015,5,2047,18568
2015,5,507,882
2015,2,3,496
2015,4,175,237
2015,33,1411,1512
2015,4,13,151
2015,6,63,142
2015,4,11,4348
2015,9,4365,5660
2015,5,1370,6137
2015,5,6,534
2015,4,131,152
2015,6,153,201
2015,6,768,834
2015,6,153,349
2015,33,47,2043
2015,7,110,5670
2015,33,70,538
2015,6,42,1022
2015,5,6,122
2015,6,14,124
2015,2,12,1512
2015,2,42,339
2015,4,239,3301
2015,2,3,52
2015,2,12,615
2015,6,35,63
2015,6,19,3039
2015,2,71,110
2015,6,153,768
2015,6,482,2680
2015,6,335,768
2015,4,1287,3679
2015,4,3317,6758
2015,11,131,183
2015,2,35,375
2015,4,42,116
2015,4,875,1977
2015,6,17,19
2015,11,17,251
2015,2,52,188
2015,11,131,700
2015,13,14,33
2015,11,13,13850
2015,2,482,1698
2015,4,10250,11717
2015,6,17,42
2015,33,1968,10753
2015,7,40,41
2015,4,1331,3382
2015,7,166,11750
2015,2,191,1131
2015,4,102,237
2015,3,20,294
2015,8,398,814
2015,2,208,1977
2015,33,420,4590
2015,5,100,572
2015,5,577,1338
2015,4,1750,16211
2015,7,7855,17039
2015,7,185,647
2015,11,18,14324
2015,3,15,11500
2015,6,482,1805
2015,5,8830,11059
2015,7,1530,1570
2015,11,612,5554
2015,33,37,662
2015,2,154,225
2015,4,41,2633
2015,11,10883,11244
2015,2,18,20
2015,1,2191,5754
2015,2,7,262
2015,7,664,4855
2015,11,252,279
2015,11,102,183
2015,8,487,1494
2015,11,32,763
2015,2,2110,2225
2015,8,241,298
2015,8,2335,2730
2015,9,452,13920
2015,9,648,2022
2015,8,1562,2163
2015,8,2544,5189
2015,8,545,5469
2015,8,136,2574
2015,1,11,304
2015,11,4814,11527
2015,8,149,2536
2015,11,102,5132
2015,8,2898,8815
2015,4,186,6304
2015,3,6905,7723
2015,4,62,7041
2015,2,22,243
2015,160,1433,9177
2015,6,52,171
2015,2,51,84
2015,7,286,8620
2015,6,37,574
2015,4,69,5709
2015,2,6594,10319
2015,4,7387,18995
2015,4,3176,5656
2015,11,183,11873
2015,6,97,653
2015,11,102,767
2015,6,303,2064
2015,2,243,1331
2015,2,3834,5012
2015,7,2572,5108
2015,5,5316,13044
2015,11,612,2567
2015,33,1402,2388
2015,5,20,1376
2015,6,385,1932
2015,6,97,2210
2015,8,144,732
2015,5,3204,18994
2015,1,330,1164
2015,8,98,4222
2015,2,43,11635
2015,11,1833,6699
2015,5,1550,11498
2015,11,12,55
2015,4,49,662
2015,33,35,622
2015,4,56,141
2015,2,151,8273
2015,9,165,416
2015,7,202,225
2015,9,24,1152
2015,9,106,18612
2015,9,1352,1525
2015,10,733,2335
2015,8,38,298
2015,4,49,8152
2015,5,299,1963
2015,8,464,2163
2015,1,2698,4242
2015,6,19,35
2015,10,1562,2304
2015,12,33,47
2015,2,17,33
2015,8,342,657
2015,3,150,847
2015,2,33,675
2015,10,60,220
2015,13,33,625
2015,33,215,2440
2015,33,5487,8828
2015,26,33,1022
2015,2,21,408
2015,5,632,716
2015,6,28,193
2015,11,90,3168
2015,8,545,3474
2015,31,1281,2381
2015,10,2608,5029
2015,7,3746,15102
2015,5,1220,15095
2015,4,234,834
2015,6,110,335
2015,5,18,32
2015,5,332,8330
2015,1,6894,19063
2015,7,108,125
2015,7,55,125
2015,8,824,2694
2015,5,158,19889
2015,4,15,2145
2015,2,26,1004
2015,3,69,1607
2015,10,73,156
2015,3,111,510
2015,4,5,827
2015,5,3901,5832
2015,4,1730,1750
2015,10,374,423
2015,5,53,8631
2015,2,110,456
2015,10,1743,10212
2015,10,300,779
2015,12,33,15610
2015,4,235,9898
2015,7,227,6862
2015,1,323,3894
2015,3,124,442
2015,4,44,937
2015,3,69,219
2015,4,1690,19374
2015,2,1899,5171
2015,2,15,63
2015,8,82,324
2015,7,13,620
2015,33,410,912
2015,5,191,482
2015,6,17,162
2015,1,311,1926
2015,7,450,3546
2015,1,3300,6996
2015,3,2501,5797
2015,1,326,345
2015,8,38,1533
2015,5,34,179
2015,9,422,2028
2015,8,4140,18211
2015,8,46,9621
2015,8,307,1799
2015,8,6068,9064
2015,8,88,291
2015,8,541,3060
2015,8,235,239
2015,8,10,91
2015,4,37,1008
2015,15,33,442
2015,4,476,602
2015,5,100,7273
2015,3,6,593
2015,4,77,146
2015,10,6750,7652
2015,8,38,1604
2015,18,20,33
2015,5,1557,3734
2015,4,89,166
2015,6,164,728
2015,8,545,3917
2015,2,12,53
2015,2,684,11524
2015,33,1017,3941
2015,1,119,1559
2015,5,114,10277
2015,5,9692,17269
2015,5,100,562
2015,5,160,929
2015,2,97,385
2015,6,56,141
2015,10,959,6902
2015,2,22,5389
2015,6,17,28
2015,2,69,5728
2015,6,36,147
2015,11,333,8165
2015,2,4,262
2015,2,47,1199
2015,4,56,67
2015,11,13,308
2015,6,66,89
2015,2,966,2138
2015,2,20,2479
2015,10,4521,16695
2015,7,179,380
2015,5,13,1602
2015,2,169,2741
2015,1,9,174
2015,11,127,169
2015,2,168,594
2015,6,66,79
2015,10,2113,2416
2015,2,197,437
2015,6,17,574
2015,7,199,668
2015,10,182,2721
2015,6,56,393
2015,6,201,430
2015,2,7,41
2015,11,62,949
2015,4,121,361
2015,8,16,291
2015,10,281,291
2015,8,7590,8570
2015,1,2162,18829
2015,1,320,2227
2015,8,4699,7066
2015,8,3821,3955
2015,1,788,865
2015,1,917,1592
2015,1,231,14044
2015,5,274,589
2015,8,736,4135
2015,8,928,9621
2015,10,266,940
2015,10,730,5814
2015,8,687,1152
2015,9,250,1866
2015,9,126,4282
2015,8,30,236
2015,8,2088,17417
2015,9,2806,3643
2015,1,4265,13229
2015,8,3095,3377
2015,6,1166,3168
2015,3,35,5258
2015,33,55,63
2015,5,223,450
2015,3,4,69
2015,31,290,904
2015,8,1222,6027
2015,15,33,151
2015,2,151,251
2015,11,2426,11435
2015,6,93,299
2015,11,251,301
2015,3,735,3143
2015,7,175,4154
2015,11,13,625
2015,6,19,1106
2015,31,267,853
2015,3,433,3000
2015,11,1595,5024
2015,7,36,159
2015,11,90,615
2015,5,875,1829
2015,11,388,1710
2015,7,223,328
2015,2,472,504
2015,2,188,1404
2015,6,19,652
2015,11,1042,5398
2015,2,1255,3908
2015,2,96,6731
2015,8,489,835
2015,3,11,102
2015,4,124,169
2015,5,7,1134
2015,8,464,1799
2015,5,2958,16750
2015,11,90,197
2015,9,257,1729
2015,2,13,285
2015,11,13,3822
2015,4,4970,6095
2015,6,201,349
2015,7,14,890
2015,7,185,273
2015,7,301,2706
2015,2,9929,11370
2015,1,326,2206
2015,7,48,3909
2015,4,305,388
2015,2,3,433
2015,4,133,223
2015,2,243,546
2015,33,3155,7237
2015,4,1402,1656
2015,2,2235,4708
2015,5,191,1839
2015,8,38,136
2015,3,2802,15187
2015,8,88,1655
2015,7,1109,2120
2015,2,20,994
2015,7,4120,5125
2015,6,19,89
2015,2,2464,7933
2015,2,1199,1968
2015,2,131,406
2015,4,237,1144
2015,5,109,332
2015,4,33,1468
2015,8,1470,4140
2015,6,26,42
2015,3,219,267
2015,4,450,3311
2015,7,2238,2405
2015,33,655,840
2015,5,222,3906
2015,7,40,941
2015,8,363,879
2015,2,130,158
2015,7,14,130
2015,10,455,463
2015,4,93,168
2015,8,956,3596
2015,8,1726,4737
2015,5,33,546
2015,4,18,127
2015,4,95,121
2015,12,33,84
2015,2,52,6072
2015,7,125,270
2015,4,5870,7654
2015,7,175,520
2015,2,4,4870
2015,2,19,456
2015,7,517,6740
2015,8,198,2406
2015,5,1085,1172
2015,1,72,803
2015,8,928,5302
2015,4,186,1017
2015,8,1458,2544
2015,7,3836,9729
2015,1,229,238
2015,8,956,1788
2015,8,46,88
2015,9,1545,7804
2015,8,2694,6507
2015,8,661,3489
2015,5,12,97
2015,8,968,11127
2015,33,1332,6714
2015,2,5,18
2015,5,1390,8364
2015,11,13,1045
2015,4,154,445
2015,2,252,2063
2015,2,248,4883
2015,2,312,315
2015,10,21,282
2015,6,84,349
2015,3,66,3079
2015,5,35,335
2015,2,485,2080
2015,11,10752,11750
2015,8,741,3489
2015,2,862,872
2015,4,966,8472
2015,1,73,528
2015,8,1375,3377
2015,7,559,878
2015,8,3963,6653
2015,1,4102,5753
2015,1,3288,4780
2015,9,751,19132
2015,1,174,14031
2016,2,1246,4645
2016,2,3080,3207
2016,13,33,219
2016,5,99,572
2016,4,35,722
2016,7,44,276
2016,6,527,574
2016,2,6,15
2016,6,201,434
2016,6,825,2375
2016,6,1672,2514
2016,6,42,1069
2016,6,66,202
2016,2,315,950
2016,10,2550,8688
2016,5,97,652
2016,6,27,63
2016,6,84,248
2016,2,3,118
2016,4,12,308
2016,4,587,809
2016,7,47,121
2016,2,96,8042
2016,11,9604,16556
2016,2,227,450
2016,2,20,227
2016,5,37,17486
2016,6,93,482
2016,5,157,1491
2016,4,1091,12680
2016,11,90,183
2016,9,88,221
2016,4,12,381
2016,2,52,13879
2016,10,300,11909
2016,11,169,202
2016,3,90,1110
2016,11,127,538
2016,2,2234,4772
2016,2,570,590
2016,6,12,17
2016,8,2650,3883
2016,8,736,2727
2016,2,602,856
2016,6,434,7902
2016,4,123,15038
2016,2,288,19548
2016,33,410,1237
2016,33,79,153
2016,2,151,294
2016,6,56,141
2016,6,56,393
2016,7,708,1829
2016,4,92,1424
2016,2,56,243
2016,10,7986,13349
2016,2,99,2276
2016,3,778,3006
2016,8,1276,2367
2016,8,3215,13854
2016,4,5,133
2016,1,140,167
2016,4,77,2740
2016,1,14682,17987
2016,5,60,69
2016,13,33,90
2016,9,2074,15728
2016,4,442,1203
2016,33,825,2514
2016,11,123,377
2016,11,829,8654
2016,2,15,22
2016,5,19,13505
2016,2,3423,11010
2016,2,227,404
2016,3,292,1487
2016,2,534,1282
2016,9,743,5859
2016,4,166,335
2016,6,17,201
2016,11,99,1306
2016,3,17,124
2016,2,1426,8567
2016,2,673,1571
2016,6,79,230
2016,6,17,63
